channelTitle,videoId,videoTitle,yogaSubject,YogaChallenge,release_date,release_time,duration,viewCount,likeCount,commentCount,defaultLAudioLanguage,videoCategoryLabel
Yoga with Kassandra,IZ2Xs-YBpBM,10 min Morning Yoga Stretch to Wake Up - ALL LEVELS NO PROPS,Morning Yoga,FALSE,2023-01-18,11:15:01,11:50,613177,14460,374,en,Howto & Style
Yoga with Kassandra,74y0XV5IltE,30 min Intermediate Yoga with Blocks - CURIOSITY OVER JUDGEMENT,Intermediate Yoga,FALSE,2023-01-16,11:15:00,28:08,74027,3306,361,en,Howto & Style
Yoga with Kassandra,ekBwaykW7Jw,15 min Upper Body Yoga Stretch - Yoga For Your Spine,Vinyasa Flow Yoga,FALSE,2023-01-11,11:15:02,15:02,265089,8402,327,en,Howto & Style
Yoga with Kassandra,8aamtgabSP0,30 min Morning Yoga for Beginners - CALM & GENTLE MORNING YOGA,Morning Yoga,FALSE,2023-01-09,11:15:00,32:01,262500,6668,445,en,Howto & Style
Yoga with Kassandra,2cxcGwDZNWQ,10 min Morning Yoga Full Body Stretch for Beginners,Morning Yoga,FALSE,2023-01-04,11:15:00,13:35,923317,19824,671,en,Howto & Style
Yoga with Kassandra,lQ7xA9dzwcA,30 min Yoga for Flexibility - SLOW FLOW Hips & Hamstrings Deep Stretch,Vinyasa Flow Yoga,FALSE,2023-01-02,11:15:01,33:19,632284,16302,944,en,Howto & Style
Yoga with Kassandra,Cfxhx0IfBXk,10 min Morning Yoga for CALM CONNECTION - no props & all levels,Morning Yoga,FALSE,2022-12-26,11:15:00,12:10,238793,7850,339,en,Howto & Style
Yoga with Kassandra,czD3ge5NZng,2023 Intention Setting Workshop ❄️✨️,Yoga Quotes,FALSE,2022-12-20,16:29:04,01:01,29927,1107,45,en,Howto & Style
Yoga with Kassandra,OcNRq4C6ez4,1 Hour Winter Solstice Yin Yoga & Affirmations - Tune In and Relax,Yin Yoga,FALSE,2022-12-19,11:15:02,57:38,94732,3801,265,en,Howto & Style
Yoga with Kassandra,zj0_F9ekJ8g,30 min Deep Stretch Yoga - SLOW & MELLOW,Vinyasa Flow Yoga,FALSE,2022-12-12,11:15:02,35:24,226569,8070,513,en,Howto & Style
Yoga with Kassandra,_k_YrdohWEA,30 min Full Moon Yoga - Time to Reflect & Find Clarity,Zodiac yoga,FALSE,2022-12-05,11:15:02,34:31,143056,5622,265,en,Howto & Style
Yoga with Kassandra,IwVbD4_UDL0,10 min Gentle Morning Yoga for Beginners - NO PROPS,Morning Yoga,FALSE,2022-11-28,11:15:03,11:56,300390,9206,332,en,Howto & Style
Yoga with Kassandra,PaYylUGoQTk,5 min Yoga for Inner Thighs & Groin (TOP 5 POSES),Tutorial,FALSE,2022-11-23,11:15:01,06:59,100779,2767,68,en,Howto & Style
Yoga with Kassandra,u1qwz5ikMg4,New Moon Yin Yoga - Dream & Set Your Intention,Yin Yoga,FALSE,2022-11-21,11:15:03,36:33,90096,3407,179,en,Howto & Style
Yoga with Kassandra,_OYvmYJZE_0,20 min Yoga for Flexibility - Sweet Release Full Body Stretch,Vinyasa Flow Yoga,FALSE,2022-11-14,11:15:02,21:38,1260892,29545,1186,en,Howto & Style
Yoga with Kassandra,hu_-_6VwaS8,5 min Yoga for Good Posture (TOP 5 POSES),Tutorial,FALSE,2022-11-09,11:15:04,05:02,185877,4307,101,en,Howto & Style
Yoga with Kassandra,PgeGF6cbahU,20 min Power Yoga Flow with Blocks - Connect & Strengthen!,Power Yoga,FALSE,2022-11-07,11:15:00,20:26,122380,4625,273,en,Howto & Style
Yoga with Kassandra,Ur1C7OpdEEQ,10 min Morning Yoga for ALL LEVELS - No Props Yoga,Morning Yoga,FALSE,2022-10-31,10:15:01,09:19,496612,12945,475,en,Howto & Style
Yoga with Kassandra,ddmrVNLw9qc,THEY'RE HERE! 😍My Guided Yoga Journal + Affirmation Card Deck 🙌,Yoga Quotes,FALSE,2022-10-26,10:15:01,09:12,21034,1055,131,en,Howto & Style
Yoga with Kassandra,XrkVRqb_3V8,25 min FEEL GOOD Vinyasa Flow - (HANDS FREE Intermediate Yoga),Intermediate Yoga,FALSE,2022-10-24,10:15:00,25:42,158685,5980,470,en,Howto & Style
Yoga with Kassandra,pH2yeQposzQ,Emotional Releases in Yoga - Crying During Yoga EXPLAINED,Tutorial,FALSE,2022-10-19,10:15:03,22:27,32044,1442,189,en,Howto & Style
Yoga with Kassandra,0StlPV3X_2I,20 min Morning Yin Yoga - Wake up & STRETCH! (NO PROPS),Morning Yoga,FALSE,2022-10-17,10:15:00,23:54,241166,6954,458,en,Howto & Style
Yoga with Kassandra,YbNrI6Va-eo,DIAMOND MIND YOGA - Yoga for Mental Clarity & Focus,Vinyasa Flow Yoga,FALSE,2022-10-10,10:15:01,34:06,122777,6037,662,en,Howto & Style
Yoga with Kassandra,rRzBPkTg5N0,5 min Yoga for Sciatica Pain Relief (TOP 5 POSES),Tutorial,FALSE,2022-10-05,10:15:03,06:53,264430,5412,154,en,Howto & Style
Yoga with Kassandra,xen33SvMdJ0,15 min Gentle Bedtime Yoga for Beginners - Evening Yoga Stretch,Beginner Yoga,FALSE,2022-10-03,10:15:03,16:06,235539,4665,83,en,Howto & Style
Yoga with Kassandra,QiebZSlTw_U,1 hour Yoga to FEEL GREAT - Intermediate Minimal Cues Flow,Intermediate Yoga,FALSE,2022-09-26,10:15:11,58:35,355996,9979,1203,en,Howto & Style
Yoga with Kassandra,JLrXqrzOAmc,15 min Morning Yoga for Hips - Fall Morning Yoga,Morning Yoga,FALSE,2022-09-19,10:15:00,14:54,340208,9418,286,en,Howto & Style
Yoga with Kassandra,sEKSoHrIG8I,30 min Yoga to Relax & Stretch - NERVOUS SYSTEM RESET,Vinyasa Flow Yoga,FALSE,2022-09-12,10:15:10,36:47,344357,10818,739,en,Howto & Style
Yoga with Kassandra,3X0hEHop8ec,10 min Yoga for Beginners - Gentle & Simple Yoga Stretch,Beginner Yoga,FALSE,2022-09-05,10:15:09,13:44,195838,7095,268,en,Howto & Style
Yoga with Kassandra,U1cHGJYIwhA,30 min Power Yoga - Intermediate ENERGIZING FULL BODY Yoga,Intermediate Yoga,FALSE,2022-08-29,10:15:12,36:18,266534,8832,963,en,Howto & Style
Yoga with Kassandra,v2istW6kDoE,15 min Morning FULL BODY Yoga Flow - Yoga with Kassandra,Morning Yoga,FALSE,2022-08-22,10:15:10,14:37,416861,12693,444,en,Howto & Style
Yoga with Kassandra,6_Yrf-Iy0ZY,10 min Morning Yoga for Beginners - Yoga for Your BACK,Morning Yoga,FALSE,2022-08-15,10:15:00,12:13,201050,7667,234,en,Howto & Style
Yoga with Kassandra,jWPRkG_fdDE,BARN VLOG - Come Ride With Me!,Other,FALSE,2022-08-10,10:15:01,23:18,27098,1048,140,en,Howto & Style
Yoga with Kassandra,Y6rwCkD-DhE,Yin Yoga for Inner Thighs & Groin - DEEP STRETCH FLEXIBILITY,Yin Yoga,FALSE,2022-08-08,10:15:01,42:33,122637,3722,224,en,Howto & Style
Yoga with Kassandra,U-oPOj0W9Sc,15 min Flexibility Full Body Yoga - Intermediate Yoga Stretch,Intermediate Yoga,FALSE,2022-08-01,10:15:11,15:06,483792,14167,553,en,Howto & Style
Yoga with Kassandra,C-ZfRnbxS0Y,10 min CROWN CHAKRA Morning Yoga - FULL BODY Morning Yoga Stretch,Morning Yoga,FALSE,2022-07-25,10:15:09,11:21,158225,6295,251,en,Howto & Style
Yoga with Kassandra,pRibTjxnEpQ,10 min THIRD EYE CHAKRA Morning Yoga - Gentle Morning Yoga,Morning Yoga,FALSE,2022-07-18,10:15:09,14:01,86757,3324,121,en,Howto & Style
Yoga with Kassandra,MVRh5K_8-3Y,Yoga to FIX Anterior Pelvic Tilt - Lordosis Yoga Poses #shorts,Tutorial,FALSE,2022-07-14,13:23:38,00:57,89828,3424,54,en,Howto & Style
Yoga with Kassandra,Ztvxw641Kl8,30 min Yoga for Tired Legs - STRETCH & RELAX Yoga with Kassandra,Vinyasa Flow Yoga,FALSE,2022-07-11,10:15:01,27:37,135308,5077,264,en,Howto & Style
Yoga with Kassandra,uIpWkBnAYPc,10 min THROAT CHAKRA Morning Yoga - Yoga NECK STRETCHES,Morning Yoga,FALSE,2022-07-04,10:15:08,14:40,149697,6831,332,en,Howto & Style
Yoga with Kassandra,egQ3KEDYuDI,From Me To You - GRATITUDE,Yoga Quotes,FALSE,2022-06-29,14:25:18,02:52,31182,2131,288,en,Howto & Style
Yoga with Kassandra,Suq40JxSTGg,1 hour Full Body Yoga Stretch - Yin Yoga Without Props,Yin Yoga,FALSE,2022-06-27,10:15:11,57:33,282841,4897,359,en,Howto & Style
Yoga with Kassandra,3eNXV4e-yzk,10 min SOLAR PLEXUS CHAKRA Morning Yoga - Yoga for ENERGY,Morning Yoga,FALSE,2022-06-13,10:15:11,12:50,198410,8102,403,en,Howto & Style
Yoga with Kassandra,gmceE9_TUgk,10 min HEART CHAKRA Morning Yoga - Upper Body Yoga,Morning Yoga,FALSE,2022-06-13,10:15:02,13:23,136280,6449,371,en,Howto & Style
Yoga with Kassandra,hM0I000vJ8A,2 MILLION SUBSCRIBERS! 🥳 #shorts,Other,FALSE,2022-06-08,16:14:59,00:15,85059,4146,339,en,Howto & Style
Yoga with Kassandra,A0i_ywpnwYQ,Yoga After Sitting All Day - After Work Yoga,Vinyasa Flow Yoga,TRUE,2022-06-06,10:15:10,25:39,244661,9549,714,en,Howto & Style
Yoga with Kassandra,sKnkj9LLxsA,How to use a YOGA BOLSTER - 5 Ways #Shorts,Tutorial,FALSE,2022-06-02,14:14:39,00:53,66185,1493,16,en,Howto & Style
Yoga with Kassandra,AglYtpF0y6E,10 min SACRAL CHAKRA Morning Yoga - HIP OPENING Yoga,Morning Yoga,FALSE,2022-05-30,10:15:11,13:20,201654,7868,325,en,Howto & Style
Yoga with Kassandra,IDv5okjKHV0,10 min ROOT CHAKRA Morning Yoga - LOWER BODY Yoga,Morning Yoga,FALSE,2022-05-23,10:15:00,12:46,212086,8203,555,en,Howto & Style
Yoga with Kassandra,hgZCAkk5Eq8,The Principles of Yin Yoga #shorts,Yin Yoga,FALSE,2022-05-18,13:50:03,01:00,85340,3880,77,en,Howto & Style
Yoga with Kassandra,DSRc2UsQ_cw,30 min Heart Opening Yoga - UPPER BODY Healing Flow,Vinyasa Flow Yoga,FALSE,2022-05-16,10:15:11,32:13,254664,8236,635,en,Howto & Style
Yoga with Kassandra,wHE9amJdaRk,Cuddles with Java 🐎💕 #shorts,Other,FALSE,2022-05-15,15:57:54,00:45,48931,1031,41,en,Howto & Style
Yoga with Kassandra,wTuwfupUA5E,Short Yoga Practice & Message #shorts,Other,FALSE,2022-05-11,16:15:02,01:01,69951,1738,57,en,Howto & Style
Yoga with Kassandra,7CTMm8z7kOA,"30 min Sun Salutations Yoga - Strength, Balance & Flexibility",Vinyasa Flow Yoga,FALSE,2022-05-09,10:15:12,33:25,665564,12642,708,en,Howto & Style
Yoga with Kassandra,p9NTDrL8h4o,3 Ways To Get Into Headstand! #Shorts,Tutorial,FALSE,2022-05-04,16:36:09,00:31,83531,1987,31,en,Howto & Style
Yoga with Kassandra,afLtC72J_kI,20 min Morning Yoga - Full Body Morning Stretch,Morning Yoga,FALSE,2022-05-02,10:15:12,23:35,1290667,28784,2216,en,Howto & Style
Yoga with Kassandra,L0soB1b322E,Triangle Pose DO'S AND DONT'S #Shorts,Tutorial,FALSE,2022-04-27,14:05:16,00:31,81534,3084,37,en,Howto & Style
Yoga with Kassandra,or6AwWhQSgU,15 min After Work Yoga - All Levels STRETCH & RELAX Class,Vinyasa Flow Yoga,FALSE,2022-04-25,10:15:09,14:56,408908,11320,329,en,Howto & Style
Yoga with Kassandra,c43mHlEkjKA,1 hour Yoga for Flexibility - 60 min Spacious Yoga Flow,Vinyasa Flow Yoga,FALSE,2022-04-18,10:15:13,06:54,552858,8397,821,en,Howto & Style
Yoga with Kassandra,JrXRmTwelAk,35 min Intermediate Vinyasa Yoga - (Minimal Cues & Backbends),Intermediate Yoga,FALSE,2022-04-11,10:15:12,35:44,292172,6559,696,en,Howto & Style
Yoga with Kassandra,DA4EPTF8oSI,Morning Yoga Stretch with Blocks - All Levels Yoga,Morning Yoga,FALSE,2022-04-04,10:15:10,14:22,230750,7572,589,en,Howto & Style
Yoga with Kassandra,xhG4Uq_ce38,Year of Yoga - MY NEW BOOK & ONLINE PROGRAM 🥰 #Shorts,Other,FALSE,2022-03-30,14:06:59,01:00,84786,2358,141,en,Howto & Style
Yoga with Kassandra,eZdwBl1yu14,Yoga for Menstrual Cramps - Gentle Yoga for Your Period,Vinyasa Flow Yoga,FALSE,2022-03-28,10:15:10,32:31,229839,9033,421,en,Howto & Style
Yoga with Kassandra,ZgHo2xL3vX0,35 min Morning Yoga to STRETCH & ENERGIZE,Morning Yoga,FALSE,2022-03-21,10:15:11,37:56,698175,18229,943,en,Howto & Style
Yoga with Kassandra,c6JTse7jzf4,Coffee Chat - Life Update!,Other,FALSE,2022-03-16,10:15:01,31:25,71697,3020,460,en,Howto & Style
Yoga with Kassandra,6AtaS8xJG4E,10 min Morning Yoga Stretch - Intermediate Full Body Yoga,Morning Yoga,FALSE,2022-03-14,10:15:09,12:00,532004,14235,928,en,Howto & Style
Yoga with Kassandra,6kPTiuOzNYI,Yoga for Posture - No More Back Pain!,Vinyasa Flow Yoga,FALSE,2022-03-07,11:15:09,29:20,441224,13825,1098,en,Howto & Style
Yoga with Kassandra,sdaYb7Pzl5E,30 min RECLINED Yin Yoga - Deep Relaxation & Stretches,Yin Yoga,FALSE,2022-02-28,11:15:10,31:00,272751,7203,453,en,Howto & Style
Yoga with Kassandra,uJ5kzxlPhqA,My Morning Yoga Practice ☀️🧘‍♀️ #shorts,Morning Yoga,FALSE,2022-02-22,14:17:49,00:59,105658,2857,106,en,Howto & Style
Yoga with Kassandra,XJuYUzMIz3c,10 min Gentle Morning Yoga for Beginners - EASY STRETCHES,Morning Yoga,FALSE,2022-02-21,11:15:10,11:15,526371,12904,648,en,Howto & Style
Yoga with Kassandra,iUs9RVc7A2M,"1 Hour INTERMEDIATE Vinyasa Yoga - Flexibility, Balance & Strength",Vinyasa Flow Yoga,FALSE,2022-02-14,11:15:10,06:33,990084,17804,2103,en,Howto & Style
Yoga with Kassandra,VSYzemL89zo,30 min Afternoon Yoga Flow - Stretch & Energize,Vinyasa Flow Yoga,FALSE,2022-02-07,11:15:09,28:16,244007,8710,411,en,Howto & Style
Yoga with Kassandra,Kw2UR5gQYqI,5 min Beginner Morning Yoga Stretches to WAKE UP,Morning Yoga,FALSE,2022-01-31,11:15:09,07:18,188361,5799,180,en,Howto & Style
Yoga with Kassandra,8fY5crsQfIQ,LIFE UPDATE 🐴💕 #Shorts,Other,FALSE,2022-01-30,16:46:07,01:00,85113,3173,201,en,Howto & Style
Yoga with Kassandra,hHhxKkskHDg,30 min Morning Yoga - Yoga at Home to FEEL GREAT,Morning Yoga,FALSE,2022-01-24,11:15:09,27:50,794110,20087,1188,en,Howto & Style
Yoga with Kassandra,aBBtB0gIE1k,Yoga Stretches for Equestrians - LOWER BODY DEEP STRETCH,Vinyasa Flow Yoga,FALSE,2022-01-20,11:15:08,18:13,79991,3098,287,en,Howto & Style
Yoga with Kassandra,yiMIv0VWGWU,15 min Sunday Morning Full Body Yin Yoga - DAY 7,Morning Yoga,TRUE,2022-01-16,11:15:02,17:09,198590,4988,252,en,Howto & Style
Yoga with Kassandra,EBmdHKJ-X8c,5 min Sunday Morning Affirmation Meditation - DAY 7,Meditation,TRUE,2022-01-16,11:15:00,06:34,67011,3581,767,en,Howto & Style
Yoga with Kassandra,QGTiWZNQ24g,15 min Saturday Morning Yoga for Core Strength - DAY 6,Morning Yoga,TRUE,2022-01-15,11:15:01,15:54,181152,5514,202,en,Howto & Style
Yoga with Kassandra,_WUbwFHFxdA,5 min Saturday Morning Affirmation Meditation - DAY 6,Meditation,TRUE,2022-01-15,11:15:01,06:03,65344,2827,277,en,Howto & Style
Yoga with Kassandra,KOpbwrG6h_0,15 min Friday Morning Yoga for Flexibility - DAY 5,Morning Yoga,TRUE,2022-01-14,11:15:02,16:07,439898,9711,274,en,Howto & Style
Yoga with Kassandra,N8_VxisNF9U,5 min Friday Morning Affirmation Meditation - DAY 5,Meditation,TRUE,2022-01-14,11:15:01,06:38,100872,3943,413,en,Howto & Style
Yoga with Kassandra,oBmTm9ML9kE,15 min Thursday Morning Yoga for Balance - DAY 4,Morning Yoga,TRUE,2022-01-13,11:15:09,14:12,184216,5728,212,en,Howto & Style
Yoga with Kassandra,u4E9g1RNKiM,5 min Thursday Morning Affirmation Meditation - DAY 4,Meditation,TRUE,2022-01-13,11:15:09,06:16,74895,3173,395,en,Howto & Style
Yoga with Kassandra,q57JIsSlYZA,5 min Wednesday Morning Affirmation Meditation - DAY 3,Meditation,TRUE,2022-01-12,11:15:02,06:34,100812,3779,340,en,Howto & Style
Yoga with Kassandra,vJyzxSzmXyw,15 min Wednesday Morning Yoga Twists - DAY 3,Morning Yoga,TRUE,2022-01-12,11:15:02,13:33,261372,7259,248,en,Howto & Style
Yoga with Kassandra,3Y2kASh6ZVc,5 min Tuesday Morning Affirmation Meditation - DAY 2,Meditation,TRUE,2022-01-11,11:15:11,06:00,103974,4234,453,en,Howto & Style
Yoga with Kassandra,5IQUsQWsrvQ,15 min Morning Yin Yoga for Hips - DAY 2,Morning Yoga,TRUE,2022-01-11,11:15:09,17:28,225548,5736,222,en,Howto & Style
Yoga with Kassandra,D3SvzgXLtro,5 min Monday Morning Affirmation Meditation - DAY 1,Meditation,TRUE,2022-01-10,11:15:09,05:46,160631,6129,394,en,Howto & Style
Yoga with Kassandra,dg3lhDfWMMk,15 min Monday Morning Gentle Yoga - DAY 1,Morning Yoga,TRUE,2022-01-10,11:15:09,13:27,379693,10493,368,en,Howto & Style
Yoga with Kassandra,MkNw78_pqJw,10 min Morning Yoga Stretch with Blocks,Morning Yoga,FALSE,2022-01-03,11:15:14,11:33,114179,4354,435,en,Howto & Style
Yoga with Kassandra,z2rFnay0wKU,NEW 7-Day Yoga & Meditation Challenge!,Meditation,TRUE,2022-01-01,11:15:05,02:18,41598,2527,175,en,Howto & Style
Yoga with Kassandra,Wd1uPkBfPJ8,5 min Bedtime Positive Affirmations for Sleep,Evening/Bedtime Yoga,FALSE,2021-12-30,11:15:12,05:43,141806,3513,54,en,Howto & Style
Yoga with Kassandra,q1vPLx1YZ-s,30 min Yoga for Flexibility - DEEP STRETCH VINYASA,Vinyasa Flow Yoga,FALSE,2021-12-27,11:15:11,29:05,516895,14879,926,en,Howto & Style
Yoga with Kassandra,j4CA7TG6S5c,Holiday Flow & Message #Shorts,Other,TRUE,2021-12-24,15:33:04,01:00,55766,1901,90,en,Howto & Style
Yoga with Kassandra,4ztN_wUZRpc,"Vinyasa Yoga + Meditation Hybrid Class - Stretch, Ground & Focus",Vinyasa Flow Yoga,FALSE,2021-12-20,11:15:09,46:31,90160,3830,487,en,Howto & Style
Yoga with Kassandra,V9bGitrqjcw,New Year's Intention Setting Workshop ✨ #Shorts,Other,FALSE,2021-12-17,12:00:14,01:00,36081,1127,42,en,Howto & Style
Yoga with Kassandra,5ZdnF18vh9s,Yin Yoga & Affirmations for HEALTH - Yin Yoga with Blocks,Yin Yoga,FALSE,2021-12-16,11:15:09,34:29,122026,4062,282,en,Howto & Style
Yoga with Kassandra,p3EJuBxEjt0,8 Minute Evening Yoga - Wind Down & Chill Out Yoga,Evening/Bedtime Yoga,FALSE,2021-12-13,11:15:08,08:47,563026,13727,206,en,Howto & Style
Yoga with Kassandra,UpJVuyiCaRI,25 min Morning Yoga for Tight & Sore Muscles,Morning Yoga,FALSE,2021-12-06,11:15:03,26:02,894914,19830,685,en,Howto & Style
Yoga with Kassandra,4o9Ft3Hr41E,45 min Full Body Yin Yoga with a Bolster,Yin Yoga,FALSE,2021-12-02,11:15:11,45:25,106861,3319,266,en,Howto & Style
Yoga with Kassandra,7zI_jVgNQ4s,10 min Slow Flow Morning Yoga Stretch,Morning Yoga,FALSE,2021-11-29,11:15:13,12:18,187701,7797,449,en,Howto & Style
Yoga with Kassandra,KyHnpaQkFCI,20 min Morning Yin Yoga - HIPS & HAMSTRINGS,Morning Yoga,FALSE,2021-11-22,11:15:11,23:43,273838,7960,492,en,Howto & Style
Yoga with Kassandra,FB-pXVLw0jE,Power Yoga with BLOCKS - Evolve Your Practice,Power Yoga,FALSE,2021-11-18,11:15:11,36:00,105510,4431,539,en,Howto & Style
Yoga with Kassandra,BPRE9o1cEgk,10 min Morning Yoga Stretch for an ENERGY BOOST,Morning Yoga,FALSE,2021-11-15,11:15:10,10:23,1067480,22220,474,en,Howto & Style
Yoga with Kassandra,3yUFjnHn_as,Yoga for Upper Back Knots! #shorts,Other,FALSE,2021-11-14,16:01:43,00:56,62643,2911,34,en,Howto & Style
Yoga with Kassandra,0h7taISrO7c,30 minute Yoga for Flexibility - DEEP STRETCH,Vinyasa Flow Yoga,FALSE,2021-11-08,11:15:00,31:50,700660,19614,1084,en,Howto & Style
Yoga with Kassandra,WF1ejMWpeE4,Stretch With Me! #shorts,Other,FALSE,2021-11-06,22:27:08,01:00,49530,1372,29,en,Howto & Style
Yoga with Kassandra,hrUUehq9XqY,LIVE Vinyasa Slow Flow Stretch - NEW MOON YOGA,Vinyasa Flow Yoga,FALSE,2021-11-03,18:52:24,47:18,63849,3291,255,en,Sports
Yoga with Kassandra,npQtld-uT6k,5 min Morning Yoga Stretch - DAILY STRETCHING ROUTINE,Morning Yoga,FALSE,2021-11-01,10:15:02,07:07,252296,6840,267,en,Howto & Style
Yoga with Kassandra,gYc7ak-H6_g,Yin Yoga for Flexibility - HIPS & HAMSTRINGS,Yin Yoga,FALSE,2021-10-28,10:15:09,38:17,171313,5012,244,en,Howto & Style
Yoga with Kassandra,GCIZtxfAfsY,10 min Morning Yoga Flexibility Flow - Yoga with Kassandra,Morning Yoga,FALSE,2021-10-25,10:15:10,13:43,812552,19289,799,en,Howto & Style
Yoga with Kassandra,rfrboF7BFHw,Intermediate Yoga Flow to FEEL GOOD (with kittens!),Intermediate Yoga,FALSE,2021-10-18,10:15:12,36:52,309984,10478,560,en,Howto & Style
Yoga with Kassandra,w6KwErOV8yc,20 min Yin Yoga for Sleep in BED,Yin Yoga,FALSE,2021-10-14,10:15:03,23:48,261981,9302,300,en,Howto & Style
Yoga with Kassandra,3e7a2fTpBEE,Morning POWER Yoga ☀️ 30 min Intermediate Yoga,Morning Yoga,FALSE,2021-10-04,10:15:01,28:58,475472,13808,820,en,Howto & Style
Yoga with Kassandra,NXpd_lh_z8s,10 min HANDS FREE Morning Yoga (no downward dog or plank),Morning Yoga,FALSE,2021-10-04,10:15:00,11:15,155537,6176,604,en,Howto & Style
Yoga with Kassandra,mZc4GzAjmC4,After Work Yoga Stretch - RELIEF FROM SITTING (with kittens!),Vinyasa Flow Yoga,FALSE,2021-09-30,10:15:01,37:21,512663,15772,802,en,Howto & Style
Yoga with Kassandra,ZMp5o_7gNvQ,15 min Morning Yin Yoga - Wake Up & STRETCH!,Morning Yoga,FALSE,2021-09-27,04:00:19,17:23,339319,8612,342,en,Howto & Style
Yoga with Kassandra,UqP6LxBY3pg,10 min Gentle Morning Yoga for Beginners,Morning Yoga,FALSE,2021-09-20,10:15:01,10:23,546661,13707,1043,en,Howto & Style
Yoga with Kassandra,47WlgDK9cOs,75 min Advanced Yin Yoga - EXTRA LONG HOLDS,Advanced Yoga,FALSE,2021-09-16,10:15:00,13:01,218169,3835,297,en,Howto & Style
Yoga with Kassandra,rJW26J6Abq4,12 min Morning Power Yoga - CORE STRENGTH,Morning Yoga,FALSE,2021-09-13,10:15:02,12:39,314295,9616,342,en,Howto & Style
Yoga with Kassandra,58Q2SzOKYVA,LIVE 20 min Afternoon Yoga Flow,Vinyasa Flow Yoga,FALSE,2021-09-09,20:33:07,28:40,84809,4723,423,en,Howto & Style
Yoga with Kassandra,MJR2QvajPP0,Yoga with Kassandra Live Stream,Other,FALSE,2021-09-07,12:13:45,00:00,0,0,0,en,Howto & Style
Yoga with Kassandra,pbGWd37-aTE,10 min Morning Yoga For Hips & Lower Back,Morning Yoga,FALSE,2021-09-06,10:15:01,10:31,349518,10409,337,en,Howto & Style
Yoga with Kassandra,nNfwvESIH7M,5 min Morning Affirmation Meditation - DAILY MEDITATION,Morning Yoga,FALSE,2021-09-02,10:15:01,06:40,486224,14563,547,en,Howto & Style
Yoga with Kassandra,EuAwhogdukQ,20 min Morning Yoga Flow - Daily Stretch & Strength Routine,Morning Yoga,FALSE,2021-08-30,10:15:00,22:19,1197565,27787,1590,en,Howto & Style
Yoga with Kassandra,YWJIcQegbX0,DEEP STRETCH YOGA - Slow Flow for Flexibility,Vinyasa Flow Yoga,FALSE,2021-08-23,10:15:01,40:32,286065,9657,1008,en,Howto & Style
Yoga with Kassandra,MvdEGzBPndk,10 min Yoga Cooldown - Post Workout STRETCH (with kittens! 😻),Vinyasa Flow Yoga,FALSE,2021-08-16,10:15:02,13:35,178966,6250,223,en,Howto & Style
Yoga with Kassandra,3Gh8ulD6oAg,30 min Vinyasa Yoga - A Little Bit of Everything!,Vinyasa Flow Yoga,FALSE,2021-08-09,10:15:00,32:54,305733,9687,1027,en,Howto & Style
Yoga with Kassandra,3OVqffYf-nI,10 min Morning Yoga Stretch with KITTENS 😻,Morning Yoga,FALSE,2021-08-02,10:15:00,13:24,204582,8752,555,en,Howto & Style
Yoga with Kassandra,9AaTO7sGEX4,New Foster Kittens! 😍 #Shorts,Other,FALSE,2021-07-27,12:56:56,01:01,99966,1779,67,en,Howto & Style
Yoga with Kassandra,yDQMKJE_yKE,Afternoon Yoga Flow - 30 min Yoga Stretch,Vinyasa Flow Yoga,FALSE,2021-07-26,10:15:01,29:16,298146,10402,1313,en,Howto & Style
Yoga with Kassandra,hOKk1Dcflrg,30 min Intermediate Vinyasa Yoga - Full Body Toning,Intermediate Yoga,FALSE,2021-07-19,10:15:01,28:37,252673,8216,619,en,Howto & Style
Yoga with Kassandra,IBx-MhwtYJw,10 min Morning Yoga Full Body Stretch,Morning Yoga,FALSE,2021-07-12,10:15:02,12:29,1199856,24345,538,en,Howto & Style
Yoga with Kassandra,GFkG8pWDQh4,15 min Morning Yoga for Hips 💦 WATER ELEMENT,Morning Yoga,FALSE,2021-07-05,10:15:00,14:33,266066,11223,660,en,Howto & Style
Yoga with Kassandra,4RggrO8D96Y,Full Body Yoga Flow 🐷 ANIMAL SANCTUARY FUNDRAISER,Vinyasa Flow Yoga,FALSE,2021-07-01,10:15:00,27:20,73878,4488,264,en,Howto & Style
Yoga with Kassandra,8Knfd8uPP3I,10 min Morning Yoga for Energy 🔥 FIRE ELEMENT,Morning Yoga,FALSE,2021-06-28,10:15:00,12:39,440858,13175,751,en,Howto & Style
Yoga with Kassandra,PvU-YQIEqFM,Flexibility for Beginners - Yin Yoga NO PROPS,Beginner Yoga,FALSE,2021-06-24,10:15:00,43:23,140153,4309,274,en,Howto & Style
Yoga with Kassandra,9eVVkG2HFx8,15 min Morning Yoga Flow 🌬️ AIR ELEMENT,Morning Yoga,FALSE,2021-06-21,10:15:00,14:47,214323,8862,471,en,Howto & Style
Yoga with Kassandra,puktkyELmtQ,30 min Intermediate Vinyasa Yoga - MINIMAL CUES,Intermediate Yoga,FALSE,2021-06-17,10:15:00,34:14,208454,7200,661,en,Howto & Style
Yoga with Kassandra,7Tzr9qQ4qMw,10 min Morning Yoga to Wake Up 🌿 EARTH ELEMENT,Morning Yoga,FALSE,2021-06-14,10:15:00,13:55,614701,16437,934,en,Howto & Style
